Category,Genus,Species,Subspecies,Common Name,Number of Donors,Total Number of Samples,Number of Oligosaccharides Identified,Analytical Method,1st Author,Year,PubMed ID,DOI,Link,Oligosaccharides
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,4_0_0_0_0e
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,4_1_0_0_0g
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,4_1_0_0_0h
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,4_1_0_1_0g
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,4_1_0_1_0h
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,4_1_1_0_0g
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,4_2_0_0_0g
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,4_2_0_0_0h
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,4_2_0_1_0n
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,5_0_0_0_0c
Odd-toed Ungulates,Equus,caballus,,Horse,4,28,48,LC-MS,Karav,2018,30087828,10.1002/2211-5463.12460,https://febs.onlinelibrary.wiley.com/doi/10.1002/2211-5463.12460,5_0_1_0_0a
Odd-toed Ungulates,Equus,caballus,,Horse,5,10,2,CE-LIF,Orlandi,2016,,,https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/5148,2_0_0_1_0a
Odd-toed Ungulates,Equus,caballus,,Horse,5,10,2,CE-LIF,Orlandi,2016,,,https://www.mattioli1885journals.com/index.php/progressinnutrition/article/view/5148,2_0_0_1_0b
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,1_1_0_1_0a
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,1_1_0_1_0b
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,2_0_0_1_0a
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,2_0_0_1_0b
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,2_0_0_2_0a
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,3_0_0_0_0b
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,3_0_0_0_0c
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,3_0_0_0_0e
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,3_1_0_0_0b
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,3_1_0_1_0a
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,3_1_0_2_0a
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,4_1_0_0_0a
Odd-toed Ungulates,Equus,caballus,,Horse,12,12,15,CE-LIF,Difilippo,2015,25924866,10.1021/acs.jafc.5b01127,https://pubs.acs.org/doi/10.1021/acs.jafc.5b01127,4_2_0_0_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,1_1_0_1_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,1_1_0_1_0b
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,1_1_0_2_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_0_1a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_1_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_1_0b
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_1_0c
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_1_0e
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_1_1b
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_0_2_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_1_0_0b
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_0_1_1_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_1_0_0_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,2_1_0_0_0c
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_0_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_0_0b
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_0_0e
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_1_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_1_0e
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_0_0_2_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_1_0_0_0b
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_1_0_0_0c
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_2_0_0_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,3_2_0_0_0d
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_0_0_0_0c
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_1_0_0_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_1_0_1_0d
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_1_0_1_0e
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_1_0_2_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_2_0_0_0b
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_2_0_0_0f
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_2_0_1_0l
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_2_0_1_0m
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,4_2_0_2_0c
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,5_1_0_0_0g
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,5_2_0_0_0a
Odd-toed Ungulates,Equus,caballus,,Horse,Unknown,pooled,38,LC-MS,Albrecht,2014,24635885,10.1017/S0007114513003772,https://www.cambridge.org/core/journals/british-journal-of-nutrition/article/comparative-study-of-free-oligosaccharides-in-the-milk-of-domestic-animals/D9BEB51F871D15F8CAE14358F9261976,6_2_0_0_0c
Odd-toed Ungulates,Equus,caballus,,Horse,3,3,1,"NMR, MALDI-MS",Nakamura,2001,11342248,10.1016/s0304-4165(00)00148-3,https://www.sciencedirect.com/science/article/pii/S0304416500001483?via%3Dihub,2_0_0_1_0a
Odd-toed Ungulates,Equus,caballus,,Horse,8,8,3,NMR,Urashima,1991,1756618,10.1016/0305-0491(91)90103-k,https://www.sciencedirect.com/science/article/pii/030504919190103K?via%3Dihub,3_1_0_0_0b
Odd-toed Ungulates,Equus,caballus,,Horse,8,8,3,NMR,Urashima,1991,1756618,10.1016/0305-0491(91)90103-k,https://www.sciencedirect.com/science/article/pii/030504919190103K?via%3Dihub,3_1_0_0_0c
Odd-toed Ungulates,Equus,caballus,,Horse,8,8,3,NMR,Urashima,1991,1756618,10.1016/0305-0491(91)90103-k,https://www.sciencedirect.com/science/article/pii/030504919190103K?via%3Dihub,4_2_0_0_0b
Odd-toed Ungulates,Equus,caballus,,Horse,3,3,3,NMR,Urashima,1989,,10.1016/0008-6215(89)85026-8,https://www.sciencedirect.com/science/article/pii/0008621589850268?via%3Dihub,3_0_0_0_0b
Odd-toed Ungulates,Equus,caballus,,Horse,3,3,3,NMR,Urashima,1989,,10.1016/0008-6215(89)85026-8,https://www.sciencedirect.com/science/article/pii/0008621589850268?via%3Dihub,3_0_0_0_0c
Odd-toed Ungulates,Equus,caballus,,Horse,3,3,3,NMR,Urashima,1989,,10.1016/0008-6215(89)85026-8,https://www.sciencedirect.com/science/article/pii/0008621589850268?via%3Dihub,4_1_0_0_0a
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,6,HPAEC-PAD,Wang,2020,31318010,10.1039/c8fo02584c,https://pubs.rsc.org/en/content/articlelanding/2019/FO/C8FO02584C,2_0_0_1_0a
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,6,HPAEC-PAD,Wang,2020,31318010,10.1039/c8fo02584c,https://pubs.rsc.org/en/content/articlelanding/2019/FO/C8FO02584C,2_0_0_1_0b
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,6,HPAEC-PAD,Wang,2020,31318010,10.1039/c8fo02584c,https://pubs.rsc.org/en/content/articlelanding/2019/FO/C8FO02584C,2_0_1_0_0b
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,6,HPAEC-PAD,Wang,2020,31318010,10.1039/c8fo02584c,https://pubs.rsc.org/en/content/articlelanding/2019/FO/C8FO02584C,3_1_0_0_0a
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,6,HPAEC-PAD,Wang,2020,31318010,10.1039/c8fo02584c,https://pubs.rsc.org/en/content/articlelanding/2019/FO/C8FO02584C,3_1_0_0_1b
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,6,HPAEC-PAD,Wang,2020,31318010,10.1039/c8fo02584c,https://pubs.rsc.org/en/content/articlelanding/2019/FO/C8FO02584C,3_1_1_0_0a
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,6,HPAEC-PAD,Wang,2020,31318010,10.1039/c8fo02584c,https://pubs.rsc.org/en/content/articlelanding/2019/FO/C8FO02584C,4_2_0_0_0d
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,7,LC-FID,Licitra,2019,,10.1016/j.lwt.2019.108437,"https://www.sciencedirect.com/science/article/pii/S0023643819307790#:~:text=Highlights&text=For%20the%20first%20time%2C%20five,were%20identified%20in%20donkey%20milk.&text=Donkey%20milk%20is%20a%20promising,particular%20of%206'%2DSL.&text=The%20highest%20content%20of%20sialylated,at%2015%20days%20of%20lactation.",2_0_0_1_0a
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,7,LC-FID,Licitra,2019,,10.1016/j.lwt.2019.108437,"https://www.sciencedirect.com/science/article/pii/S0023643819307790#:~:text=Highlights&text=For%20the%20first%20time%2C%20five,were%20identified%20in%20donkey%20milk.&text=Donkey%20milk%20is%20a%20promising,particular%20of%206'%2DSL.&text=The%20highest%20content%20of%20sialylated,at%2015%20days%20of%20lactation.",2_0_0_1_0b
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,7,LC-FID,Licitra,2019,,10.1016/j.lwt.2019.108437,"https://www.sciencedirect.com/science/article/pii/S0023643819307790#:~:text=Highlights&text=For%20the%20first%20time%2C%20five,were%20identified%20in%20donkey%20milk.&text=Donkey%20milk%20is%20a%20promising,particular%20of%206'%2DSL.&text=The%20highest%20content%20of%20sialylated,at%2015%20days%20of%20lactation.",3_1_0_1_0a
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,7,LC-FID,Licitra,2019,,10.1016/j.lwt.2019.108437,"https://www.sciencedirect.com/science/article/pii/S0023643819307790#:~:text=Highlights&text=For%20the%20first%20time%2C%20five,were%20identified%20in%20donkey%20milk.&text=Donkey%20milk%20is%20a%20promising,particular%20of%206'%2DSL.&text=The%20highest%20content%20of%20sialylated,at%2015%20days%20of%20lactation.",3_1_0_1_0b
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,7,LC-FID,Licitra,2019,,10.1016/j.lwt.2019.108437,"https://www.sciencedirect.com/science/article/pii/S0023643819307790#:~:text=Highlights&text=For%20the%20first%20time%2C%20five,were%20identified%20in%20donkey%20milk.&text=Donkey%20milk%20is%20a%20promising,particular%20of%206'%2DSL.&text=The%20highest%20content%20of%20sialylated,at%2015%20days%20of%20lactation.",3_1_0_1_0c
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,7,LC-FID,Licitra,2019,,10.1016/j.lwt.2019.108437,"https://www.sciencedirect.com/science/article/pii/S0023643819307790#:~:text=Highlights&text=For%20the%20first%20time%2C%20five,were%20identified%20in%20donkey%20milk.&text=Donkey%20milk%20is%20a%20promising,particular%20of%206'%2DSL.&text=The%20highest%20content%20of%20sialylated,at%2015%20days%20of%20lactation.",4_1_0_1_0d
Odd-toed Ungulates,Equus,asinus,,Donkey,5,5,7,LC-FID,Licitra,2019,,10.1016/j.lwt.2019.108437,"https://www.sciencedirect.com/science/article/pii/S0023643819307790#:~:text=Highlights&text=For%20the%20first%20time%2C%20five,were%20identified%20in%20donkey%20milk.&text=Donkey%20milk%20is%20a%20promising,particular%20of%206'%2DSL.&text=The%20highest%20content%20of%20sialylated,at%2015%20days%20of%20lactation.",4_1_0_1_0e
