NCBITaxID,DOI,isomer_ID
89462,10.1021/acs.analchem.0c00342,3_0_0_0_1a
9615,10.1371/journal.pone.0243323,3_0_0_1_0h
9940,10.1017/S0007114513003772,3_0_0_0_0a
9606,10.1016/bs.accb.2015.08.002,4_2_0_0_0a
31869,10.1007/s10719-012-9370-9,4_2_0_0_0b
9606,10.1016/bs.accb.2015.08.002,4_2_3_0_0a
9923,10.1016/j.chroma.2015.09.060,2_0_0_1_1f
378754,10.1016/s0304-4165(99)00134-8,3_0_2_0_0a
9606,10.1021/acs.analchem.0c00342,3_2_1_0_0e
9595,10.1021/pr1009367,3_1_0_0_0a
9557,10.1007/s10719-010-9315-0,2_0_0_1_0a
9606,10.1021/pr101006u,4_2_0_1_0h
10117,10.1016/j.carbpol.2021.117734,2_0_0_1_0b
30589,10.1007/s10719-010-9315-0,2_0_0_1_0a
9258,10.1007/BF01050469,3_1_1_0_0c
9606,10.1021/pr1009367,6_4_0_0_0j
9825,10.1021/acs.jafc.6b00497,3_0_0_0_0b
9606,10.1021/jf0615810,5_3_2_1_0h
9837,10.1021/acs.jafc.1c05872,3_2_1_0_1a
31869,10.1007/s10719-012-9370-9,3_1_1_0_0b
89462,10.1021/acs.analchem.0c00342,4_3_1_0_0b
9913,10.1021/acs.analchem.0c00342,3_0_0_0_0e
9483,10.1021/pr1009367,4_1_0_1_0g
9825,10.1038/s41598-018-23025-x,1_1_0_1_0b
9606,10.1016/bs.accb.2015.08.002,6_4_3_0_0h
30588,10.1021/pr1009367,4_2_0_1_0h
9913,10.1021/jf300015j,3_2_0_1_0b
9483,10.1021/pr1009367,3_1_0_0_0p
9606,10.1021/acs.jafc.1c05872,2_0_2_0_0b
352831,10.1016/s1095-6433(99)00049-5,4_1_0_0_0b
29139,10.1111/asj.12566,4_0_0_1_0a
9923,10.1017/S0007114513003772,3_0_0_0_0b
9913,10.1021/jf300015j,2_2_0_0_0d
9825,10.1093/jas/sky212,3_0_0_1_0d
30588,10.1021/pr1009367,3_2_0_0_0g
9544,10.1021/pr1009367,4_1_1_0_0g
9825,10.3168/jds.2016-10966,2_2_0_0_0c
9923,10.1016/j.smallrumres.2013.03.014,4_2_1_0_0o
30588,10.1021/pr1009367,4_1_0_1_0i
9923,10.1016/j.idairyj.2020.104727,3_1_1_0_0a
9923,10.1016/j.idairyj.2005.02.003,2_0_0_0_2c
9685,10.1371/journal.pone.0243323,2_0_0_1_0b
9606,10.1021/pr1009367,4_2_2_0_0n
9544,10.1021/pr1009367,3_1_0_0_0i
9923,10.1016/j.carbpol.2020.115965,2_1_0_0_1b
9315,10.1016/0008-6215(83)88344-x,4_1_0_0_0a
9793,10.1016/j.lwt.2019.108437,4_1_0_1_0d
9913,10.1016/j.idairyj.2003.11.006,1_1_0_1_0b
9923,10.1016/j.idairyj.2020.104727,3_1_0_1_0b
9606,10.1021/pr100362f,4_2_0_0_0a
9825,10.1017/S0007114513003772,2_0_1_0_0b
1446311,10.1021/acs.analchem.0c00342,2_0_0_0_1b
9825,10.1093/jas/sky212,4_3_0_1_0a
9837,10.3168/jds.2010-3151,3_0_0_0_0b
9923,10.1021/acs.jafc.1c05872,1_1_0_0_1d
9595,10.1021/pr1009367,4_2_2_0_0i
9598,10.1021/pr1009367,3_1_1_0_0p
9825,10.1038/s41598-018-23025-x,3_0_0_1_0g
9923,10.1016/0008-6215(90)80048-8,3_1_1_0_0l
9597,10.1007/978-1-4615-1371-1_40,3_1_0_0_0b
9825,10.1002/elps.201500471,4_1_0_1_0g
9590,10.1021/pr1009367,4_1_0_1_0g
1446311,10.1021/acs.analchem.0c00342,2_0_0_1_0a
9552,10.1007/s10719-010-9315-0,3_1_1_0_0c
89462,10.1021/acs.analchem.0c00342,3_3_0_0_0d
32536,10.1007/s10719-019-09899-7,2_0_0_2_0a
9796,10.1017/S0007114513003772,3_0_0_0_0e
9590,10.1021/pr1009367,2_1_0_0_0n
9913,10.1016/j.foodchem.2017.02.104,4_1_0_0_0g
9923,10.1021/acs.jafc.1c00499,2_0_0_0_1a
9923,10.1016/j.chroma.2015.09.060,4_1_0_0_0g
9606,10.1021/pr100362f,6_4_2_0_0p
9739,10.1007/978-1-4615-1371-1_40,3_1_0_0_0b
9606,10.1016/bs.accb.2015.08.002,2_0_1_1_0a
9913,10.1021/jf300015j,3_1_0_0_0i
9825,10.1093/jas/sky212,5_0_0_0_0c
9598,10.1021/pr1009367,2_2_0_1_0b
9606,10.1021/pr1009367,5_3_0_0_0k
30588,10.1021/pr1009367,4_2_1_0_0c
9796,10.1016/0305-0491(91)90103-k,3_1_0_0_0c
9940,10.1016/0304-4165(89)90099-8,3_0_0_0_0a
9825,10.1021/jf100398u,3_0_0_1_0b
9606,10.1021/pr1009367,3_1_0_1_0g
9544,10.1021/pr1009367,3_1_1_1_0j
9606,10.1021/jf0615810,6_4_0_0_0f
9825,10.3168/jds.2016-10966,3_1_0_0_0h
9785,10.1016/j.cbpb.2008.01.010,4_2_2_0_0d
9483,10.1021/pr1009367,4_1_0_0_0h
9606,10.1016/bs.accb.2015.08.002,4_2_1_1_0c
9644,10.1016/s0304-4165(96)00101-8,6_2_2_0_0b
9483,10.1021/pr1009367,4_2_2_0_0i
9598,10.1021/pr1009367,1_1_0_1_0d
9923,10.1017/S0007114513003772,2_0_0_1_0b
9590,10.1021/pr1009367,4_2_0_0_0h
9913,10.1016/j.foodchem.2017.02.104,3_2_0_0_0f
10117,10.1016/j.carbpol.2021.117734,2_0_0_1_0a
9825,10.1002/elps.201500471,1_1_0_0_1d
9595,10.1021/pr1009367,3_1_0_0_0g
9825,10.1093/jas/sky212,3_2_0_1_0b
31869,10.1007/s10719-012-9370-9,2_0_0_1_0a
1446311,10.1021/acs.analchem.0c00342,8_0_0_0_0b
9606,10.1021/jf0615810,2_1_0_1_0f
9739,10.1016/j.bbagen.2005.05.011,3_0_0_0_0d
9793,10.1039/c8fo02584c,2_0_0_1_0a
9643,10.1007/978-1-4615-1371-1_40,2_0_1_0_0b
9595,10.1021/pr1009367,2_0_1_0_0a
9606,10.4052/tigg.1734.1SE,5_3_2_0_0u
9606,10.1021/pr1009367,6_4_2_1_0d
9600,10.1093/glycob/cwp006,3_0_0_0_0e
9825,10.1021/acs.jafc.6b00497,2_1_0_1_0e
9825,10.3389/fnut.2016.00039,2_1_0_0_0o
9825,10.1093/jas/sky212,4_0_0_0_0f
9606,10.1021/acs.analchem.0c00342,2_0_1_0_0b
9598,10.1021/pr1009367,3_1_1_1_0f
9544,10.1021/pr1009367,3_0_1_1_0a
9483,10.1021/pr1009367,4_2_0_1_0o
9483,10.1021/pr1009367,3_1_0_0_0r
9923,10.1016/j.idairyj.2005.02.003,3_0_0_2_0b
89462,10.1021/acs.analchem.0c00342,4_0_0_0_0c
9940,10.1016/0304-4165(89)90099-8,3_0_0_0_0e
29139,10.1111/asj.12566,3_0_0_1_0e
69298,10.1007/s10719-018-9849-0,2_0_0_1_0b
9544,10.1021/pr1009367,5_3_2_0_0y
9825,10.1093/jas/sky212,4_2_0_0_0g
9483,10.1021/pr1009367,4_2_0_0_0p
9606,10.1021/pr100362f,3_1_2_0_0a
9923,10.1016/j.chroma.2015.09.060,2_0_0_0_1d
9825,10.1017/S0007114513003772,2_0_0_0_1a
9615,10.1371/journal.pone.0243323,3_0_1_0_0e
9923,10.1021/acs.jafc.1c05872,3_0_0_1_0g
9923,10.1021/acs.jafc.1c05872,3_1_0_1_0f
9606,10.1021/pr1009367,4_2_0_0_0l
9913,10.1021/acs.jafc.1c05872,2_0_0_1_0c
9483,10.1021/pr1009367,3_1_0_1_0g
9913,10.1017/S0007114513003772,3_0_0_0_0a
9825,10.3389/fnut.2016.00039,3_0_0_0_0i
9606,10.1016/bs.accb.2015.08.002,4_2_1_2_0d
9606,10.1016/bs.accb.2015.08.002,2_1_1_1_0a
9923,10.1016/j.carbpol.2020.115965,2_1_0_0_0m
9913,10.1016/j.idairyj.2020.104727,4_2_0_0_0d
9793,10.1016/j.chroma.2015.07.076,3_1_0_2_0a
30588,10.1021/pr1009367,3_1_0_0_0g
9544,10.1021/pr1009367,4_1_0_1_0h
9913,10.1017/S0007114513003772,2_1_0_0_0c
9590,10.1093/glycob/cwp006,3_1_1_0_0c
9606,10.1016/bs.accb.2015.08.002,3_1_1_1_0g
9923,10.1016/j.jfoodeng.2017.06.009,1_1_0_1_0b
9606,10.1021/pr1009367,5_3_1_1_0f
9923,10.1016/j.carbpol.2020.115965,2_0_0_1_1c
9606,10.1016/bs.accb.2015.08.002,5_3_0_0_0f
9606,10.4052/tigg.1734.1SE,5_3_3_1_0a
9615,10.1371/journal.pone.0099824.,2_0_0_1_0b
9940,10.1021/acs.jafc.1c05872,2_0_0_1_0c
9544,10.1021/pr1009367,4_2_1_0_0r
9606,10.4052/tigg.1734.1SE,6_4_3_0_0i
9923,10.1016/j.idairyj.2005.02.003,3_0_0_1_1a
9597,10.1093/glycob/cwp006,3_1_1_0_0a
9923,10.1016/j.carbpol.2020.115965,1_1_0_0_1f
9315,10.1007/s10719-012-9372-7,4_0_0_0_0a
9825,10.3389/fnut.2016.00039,2_1_0_1_0g
30521,10.1016/j.idairyj.2020.104727,2_0_1_0_0b
38626,10.1007/s10719-013-9484-8,4_1_1_1_0a
9825,10.1038/s41598-018-23025-x,3_1_0_0_0h
9825,10.3168/jds.2016-10966,2_0_1_0_0b
9606,10.4052/tigg.1734.1SE,5_3_3_0_0k
9606,10.1021/pr1009367,5_3_2_0_0y
9615,10.1371/journal.pone.0243323,2_0_0_1_0b
9838,10.1017/S0007114513003772,2_0_0_1_0e
9825,10.3389/fnut.2016.00039,3_1_0_0_0i
9606,10.1016/bs.accb.2015.08.002,4_2_1_2_0e
9405,10.1111/j.1740-0929.2011.00906.x,2_0_0_0_1a
9606,10.1021/acs.analchem.0c00342,7_0_0_0_0a
9796,10.1017/S0007114513003772,3_2_0_0_0d
9606,10.1021/jf0615810,7_5_2_0_0b
9923,10.1017/S0007114513003772,4_2_0_0_0b
9825,10.1021/acs.jafc.6b00497,2_0_0_1_0a
9825,10.1002/elps.201500471,3_1_1_0_0h
39293,10.1016/j.ab.2009.03.004,10_8_3_0_0a
9606,10.1021/pr100362f,3_2_2_0_0a
9606,10.1016/bs.accb.2015.08.002,5_3_2_1_0f
9940,10.1017/S0007114513003772,2_0_0_1_0b
31869,10.1007/s10719-012-9370-9,2_0_0_1_0b
9837,10.1021/acs.jafc.1c05872,4_1_0_2_0b
89462,10.1021/acs.analchem.0c00342,4_2_0_0_0d
9913,10.1016/j.foodchem.2017.02.104,2_1_0_1_0f
9606,10.4052/tigg.1734.1SE,4_2_1_0_0q
9483,10.1021/pr1009367,5_3_0_0_0l
9913,10.1021/acs.jafc.8b01041,3_1_0_0_0a
9923,10.1021/acs.jafc.6b05104,3_1_1_0_0i
9606,10.4052/tigg.1734.1SE,3_1_2_0_0a
9606,10.1021/pr1009367,5_3_3_0_0n
9923,10.1017/S0007114513003772,3_0_0_1_0e
9923,10.1016/j.chroma.2015.09.060,1_1_0_1_0e
9923,10.1021/acs.jafc.6b05104,3_1_0_0_0i
9606,10.1021/acs.jafc.1c05872,1_1_2_0_0a
116960,10.1007/978-1-4615-1371-1_40,2_0_2_0_0a
9825,10.1002/elps.201500471,3_1_0_1_0f
9606,10.1016/bs.accb.2015.08.002,5_3_0_0_0h
9894,10.1007/978-1-4615-1371-1_40,2_0_2_0_0a
30588,10.1021/pr1009367,6_4_0_0_0g
9606,10.1021/acs.jafc.1c05872,3_1_0_2_0b
9606,10.1021/pr1009367,4_2_3_0_0e
9825,10.3389/fnut.2016.00039,2_1_0_0_0k
9483,10.1021/pr1009367,3_1_0_0_0m
9913,10.1016/j.idairyj.2020.104727,2_0_0_1_0b
9913,10.1016/j.idairyj.2020.104727,2_0_0_1_0a
9825,10.1002/elps.201500471,4_1_1_0_0g
9685,10.1371/journal.pone.0243323,5_2_0_1_0c
9923,10.1021/acs.jafc.6b05104,4_0_0_0_0f
9923,10.1021/acs.jafc.1c05872,4_2_0_0_0g
9796,10.1017/S0007114513003772,2_0_0_1_0a
9606,10.4052/tigg.1734.1SE,5_3_5_0_0a
9606,10.4052/tigg.1734.1SE,6_4_2_0_0n
9923,10.1016/j.smallrumres.2013.03.014,4_1_0_0_0g
9544,10.1021/pr1009367,2_2_0_0_0c
116960,10.1007/978-1-4615-1371-1_40,3_1_0_0_0a
9825,10.1021/acs.jafc.6b00497,3_1_0_0_0a
9923,10.1016/j.carbpol.2020.115965,2_0_1_0_0a
9825,10.1093/jas/sky212,3_0_0_0_0h
9606,10.1021/pr101006u,4_2_0_1_0g
9825,10.3389/fnut.2016.00039,2_1_0_0_0l
9606,10.1021/pr101006u,4_2_1_1_0f
9600,10.1093/glycob/cwp006,3_1_0_0_0b
9825,10.1017/S0007114513003772,6_2_0_0_0c
9544,10.1007/s10719-010-9315-0,2_1_0_1_0a
9515,10.1007/s10719-010-9315-0,2_0_1_0_0b
9606,10.4052/tigg.1734.1SE,4_2_1_0_0n
9923,10.1021/acs.analchem.0c00342,3_1_0_0_0g
9606,10.1021/jf0615810,7_5_1_0_0b
9940,10.1021/acs.jafc.1c05872,2_0_1_0_1a
32536,10.1007/s10719-019-09899-7,3_0_0_0_0e
9606,10.1021/acs.analchem.0c00342,2_0_1_0_0a
9825,10.1021/acs.jafc.6b00497,3_1_0_1_0b
9606,10.1016/bs.accb.2015.08.002,4_2_1_1_0e
9337,10.1007/s10719-014-9533-y,5_1_0_0_0a
9597,10.1007/978-1-4615-1371-1_40,2_0_2_0_0a
89462,10.1021/acs.analchem.0c00342,4_1_0_0_0a
9720,10.1016/s1095-6433(03)00130-2,4_2_2_1_0b
9825,10.3168/jds.2016-10966,4_2_0_1_0o
39304,10.1016/j.ab.2009.03.004,7_7_3_0_0a
9606,10.1021/pr1009367,6_4_3_0_0o
9825,10.1002/elps.201500471,1_2_0_1_0a
9606,10.1016/bs.accb.2015.08.002,6_4_3_0_0g
9923,10.1021/acs.analchem.0c00342,2_0_0_0_1a
9796,10.1002/2211-5463.12460,4_1_1_0_0g
9337,10.1007/s10719-014-9533-y,5_0_0_1_0a
9825,10.3389/fnut.2016.00039,4_1_1_0_0g
9595,10.1021/pr1009367,2_2_0_0_0e
9598,10.1021/pr1009367,3_1_0_0_0a
9483,10.1021/pr1009367,6_4_0_1_0b
9825,10.1038/s41598-018-23025-x,1_2_0_1_0a
39293,10.1016/j.ab.2009.03.004,8_6_3_0_0a
9606,10.1021/pr1009367,4_2_1_0_0t
9923,10.1021/acs.jafc.1c00499,3_0_0_1_0a
9483,10.1021/pr1009367,3_1_0_0_0q
30588,10.1021/pr1009367,3_1_0_1_0f
9606,10.1021/jf0615810,6_4_2_0_0p
9825,10.1021/acs.jafc.6b00497,4_1_0_1_0g
9606,10.1016/bs.accb.2015.08.002,3_1_0_0_0a
9606,10.1021/acs.analchem.0c00342,3_0_0_0_0b
352831,10.1016/s1095-6433(99)00049-5,3_0_0_0_0a
9923,10.1016/j.carbpol.2020.115965,2_2_0_0_0e
9785,10.1016/j.cbpb.2008.01.010,3_0_0_0_0a
9281,10.1007/s10719-016-9675-1,5_1_0_0_0a
9483,10.1021/pr1009367,5_3_0_0_0n
9598,10.1021/pr1009367,5_3_2_0_0x
9279,10.1007/s10719-015-9600-z,4_0_0_0_0a
9606,10.4052/tigg.1734.1SE,4_2_1_0_0b
9590,10.1021/pr1009367,3_0_0_1_0g
9606,10.1021/pr100362f,5_3_3_0_0a
9825,10.3389/fnut.2016.00039,3_0_0_0_0j
9590,10.1021/pr1009367,4_2_0_1_0n
1446311,10.1021/acs.analchem.0c00342,4_2_1_0_0o
9913,10.1021/acs.analchem.0c00342,2_0_0_1_0a
223998,10.1007/s10719-018-9849-0,3_0_0_0_0b
9796,10.1002/2211-5463.12460,4_2_0_0_0g
1446311,10.1021/acs.analchem.0c00342,3_1_0_0_0a
9598,10.1021/pr1009367,2_0_1_0_0b
9796,10.1021/acs.jafc.5b01127,1_1_0_1_0b
9923,10.1017/S0007114513003772,2_0_0_0_2b
9923,10.1016/0008-6215(94)84177-2,2_0_1_0_0a
9590,10.1021/pr1009367,4_2_1_1_0n
9923,10.1021/acs.jafc.6b05104,3_0_0_0_0i
9483,10.1021/pr1009367,3_1_0_0_0o
9595,10.1021/pr1009367,5_3_0_0_0j
9606,10.1016/bs.accb.2015.08.002,6_4_1_0_0d
9337,10.1007/s10719-014-9533-y,4_1_0_1_0a
9281,10.1007/s10719-016-9675-1,4_1_0_0_0e
9597,10.1007/978-1-4615-1371-1_40,2_0_1_0_0a
9923,10.1017/S0007114513003772,2_0_1_0_0b
9606,10.4052/tigg.1734.1SE,4_2_3_0_0h
9825,10.1021/jf100398u,3_2_0_0_0f
9595,10.1021/pr1009367,3_1_0_1_0g
9595,10.1093/glycob/cwp006,2_0_1_0_0a
59515,10.1111/asj.12899,2_0_0_1_0a
9606,10.4052/tigg.1734.1SE,5_3_1_0_0i
9258,10.1093/glycob/cwv010,4_2_2_1_0r
9923,10.1016/j.idairyj.2005.02.003,2_1_0_0_0k
9606,10.4052/tigg.1734.1SE,4_2_0_1_0g
9923,10.1016/j.carbpol.2020.115965,3_0_0_1_0g
9837,10.1021/acs.jafc.1c05872,4_2_1_0_0o
9923,10.1021/acs.jafc.1c05872,2_2_0_0_1a
